B365L,B365W,Date,L1,L2,L3,L4,L5,Loser,Round,Series,Surface,Tournament,W1,W2,W3,W4,W5,Winner
2.25,1.57,16/01/08,2.0,2.0,1.0,,,Schuettler R.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Simon G.
3.5,1.28,16/01/08,2.0,1.0,3.0,,,Lopez F.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Gasquet R.
1.3,3.39,17/01/08,5.0,6.0,6.0,,,Verdasco F.,2nd Round,Grand Slam,Hard,Australian Open,7.0,7.0,7.0,,,Tipsarevic J.
5.5,1.12,17/01/08,3.0,4.0,,,,Del Potro J.M.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,,,,Ferrer D.
2.37,1.53,17/01/08,4.0,3.0,4.0,,,Melzer J.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Cilic M.
2.5,1.5,17/01/08,4.0,4.0,6.0,6.0,2.0,Safin M.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,2.0,3.0,6.0,Baghdatis M.
2.87,1.38,18/01/08,2.0,4.0,2.0,,,Karlovic I.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Youzhny M.
11.0,1.03,18/01/08,5.0,2.0,3.0,,,Simon G.,3rd Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Nadal R.
1.8,1.9,18/01/08,6.0,6.0,3.0,1.0,,Fish M.,3rd Round,Grand Slam,Hard,Australian Open,3.0,7.0,6.0,6.0,,Nieminen J.
1.14,5.0,18/01/08,4.0,6.0,6.0,7.0,6.0,Roddick A.,3rd Round,Grand Slam,Hard,Australian Open,6.0,3.0,7.0,6.0,8.0,Kohlschreiber P.
3.5,1.28,19/01/08,6.0,3.0,6.0,2.0,,Monaco J.,3rd Round,Grand Slam,Hard,Australian Open,3.0,6.0,7.0,6.0,,Berdych T.
3.75,1.25,19/01/08,6.0,6.0,0.0,6.0,2.0,Grosjean S.,3rd Round,Grand Slam,Hard,Australian Open,4.0,2.0,6.0,7.0,6.0,Blake J.
1.44,2.62,19/01/08,2.0,7.0,3.0,1.0,,Gonzalez F.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,6.0,,Cilic M.
15.0,1.01,19/01/08,7.0,6.0,7.0,1.0,8.0,Tipsarevic J.,3rd Round,Grand Slam,Hard,Australian Open,6.0,7.0,5.0,6.0,10.0,Federer R.
1.53,2.37,19/01/08,6.0,5.0,5.0,7.0,3.0,Baghdatis M.,3rd Round,Grand Slam,Hard,Australian Open,4.0,7.0,7.0,6.0,6.0,Hewitt L.
1.33,3.25,20/01/08,1.0,2.0,3.0,,,Nalbandian D.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Ferrero J.C.
1.44,2.62,20/01/08,6.0,6.0,6.0,3.0,,Kohlschreiber P.,4th Round,Grand Slam,Hard,Australian Open,3.0,7.0,7.0,6.0,,Nieminen J.
1.38,2.87,20/01/08,2.0,7.0,6.0,3.0,,Gasquet R.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,6.0,,Tsonga J.W.
1.57,2.25,20/01/08,6.0,3.0,1.0,,,Davydenko N.,4th Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Youzhny M.
5.0,1.14,20/01/08,4.0,0.0,,,,Mathieu P.H.,4th Round,Grand Slam,Hard,Australian Open,6.0,3.0,,,,Nadal R.
2.37,1.53,21/01/08,3.0,4.0,4.0,,,Cilic M.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Blake J.
7.5,1.07,21/01/08,4.0,6.0,3.0,,,Berdych T.,4th Round,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,,,Federer R.
2.62,1.44,21/01/08,5.0,6.0,4.0,1.0,,Ferrero J.C.,4th Round,Grand Slam,Hard,Australian Open,7.0,3.0,6.0,6.0,,Ferrer D.
4.5,1.16,21/01/08,5.0,3.0,3.0,,,Hewitt L.,4th Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Djokovic N.
9.0,1.06,22/01/08,5.0,3.0,1.0,,,Nieminen J.,Quarterfinals,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Nadal R.
1.4,2.87,22/01/08,5.0,0.0,6.0,,,Youzhny M.,Quarterfinals,Grand Slam,Hard,Australian Open,7.0,6.0,7.0,,,Tsonga J.W.
3.2,1.36,23/01/08,0.0,3.0,5.0,,,Ferrer D.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,,,Djokovic N.
11.0,1.04,23/01/08,5.0,6.0,4.0,,,Blake J.,Quarterfinals,Grand Slam,Hard,Australian Open,7.0,7.0,6.0,,,Federer R.
1.28,3.75,24/01/08,2.0,3.0,2.0,,,Nadal R.,Semifinals,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Tsonga J.W.
1.33,3.4,25/01/08,5.0,3.0,6.0,,,Federer R.,Semifinals,Grand Slam,Hard,Australian Open,7.0,6.0,7.0,,,Djokovic N.
3.4,1.33,27/01/08,6.0,4.0,3.0,6.0,,Tsonga J.W.,The Final,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,7.0,,Djokovic N.
2.2,1.61,19/01/09,3.0,6.0,2.0,,,Benneteau J.,1st Round,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,,,Baghdatis M.
6.5,1.1,19/01/09,3.0,2.0,7.0,3.0,,Anderson K.,1st Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,6.0,,Cilic M.
1.72,2.0,19/01/09,2.0,1.0,,,,Nieminen J.,1st Round,Grand Slam,Hard,Australian Open,6.0,4.0,,,,Mathieu P.H.
21.0,1.0,19/01/09,1.0,6.0,5.0,,,Seppi A.,1st Round,Grand Slam,Hard,Australian Open,6.0,7.0,7.0,,,Federer R.
1.83,1.83,20/01/09,5.0,2.0,1.0,,,Nishikori K.,1st Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Melzer J.
1.72,2.0,20/01/09,7.0,2.0,2.0,6.0,3.0,Hewitt L.,1st Round,Grand Slam,Hard,Australian Open,5.0,6.0,6.0,3.0,6.0,Gonzalez F.
4.0,1.22,20/01/09,4.0,4.0,0.0,,,Monaco J.,1st Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Tsonga J.W.
2.75,1.4,21/01/09,2.0,3.0,6.0,3.0,,Tipsarevic J.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,4.0,6.0,,Cilic M.
11.0,1.03,21/01/09,5.0,1.0,3.0,,,Chardy J.,2nd Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Djokovic N.
1.57,2.25,21/01/09,6.0,5.0,3.0,3.0,,Soderling R.,2nd Round,Grand Slam,Hard,Australian Open,3.0,7.0,6.0,6.0,,Baghdatis M.
4.33,1.2,22/01/09,5.0,3.0,4.0,,,Canas G.,2nd Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Gonzalez F.
3.5,1.28,22/01/09,2.0,5.0,0.0,,,Fognini F.,2nd Round,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,,,Almagro N.
5.5,1.12,22/01/09,1.0,1.0,2.0,,,Clement A.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Verdasco F.
5.0,1.14,22/01/09,7.0,6.0,6.0,2.0,,Ljubicic I.,2nd Round,Grand Slam,Hard,Australian Open,6.0,7.0,7.0,6.0,,Tsonga J.W.
2.37,1.53,23/01/09,6.0,3.0,4.0,,,Ferrer D.,3rd Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Cilic M.
2.37,1.53,23/01/09,6.0,1.0,3.0,4.0,,Wawrinka S.,3rd Round,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,6.0,,Berdych T.
9.0,1.05,23/01/09,3.0,2.0,6.0,,,Safin M.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,,,Federer R.
2.5,1.5,23/01/09,2.0,4.0,4.0,,,Fish M.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Baghdatis M.
5.0,1.14,24/01/09,4.0,3.0,5.0,,,Almagro N.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,,,Monfils G.
2.5,1.5,24/01/09,4.0,0.0,0.0,,,Stepanek R.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Verdasco F.
2.1,1.66,24/01/09,6.0,6.0,6.0,2.0,6.0,Gasquet R.,3rd Round,Grand Slam,Hard,Australian Open,3.0,3.0,7.0,6.0,7.0,Gonzalez F.
13.0,1.02,24/01/09,5.0,0.0,3.0,,,Melzer J.,3rd Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Murray A.
11.0,1.03,24/01/09,4.0,2.0,2.0,,,Haas T.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Nadal R.
2.62,1.44,25/01/09,7.0,4.0,4.0,2.0,,Cilic M.,4th Round,Grand Slam,Hard,Australian Open,5.0,6.0,6.0,6.0,,Del Potro J.M.
11.0,1.03,25/01/09,6.0,7.0,4.0,4.0,2.0,Berdych T.,4th Round,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,6.0,6.0,Federer R.
4.5,1.16,25/01/09,5.0,1.0,3.0,,,Robredo T.,4th Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Roddick A.
3.75,1.25,25/01/09,1.0,6.0,7.0,2.0,,Baghdatis M.,4th Round,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,6.0,,Djokovic N.
2.0,1.72,26/01/09,4.0,6.0,1.0,,,Monfils G.,4th Round,Grand Slam,Hard,Australian Open,6.0,2.0,6.0,,,Simon G.
1.11,6.5,26/01/09,6.0,1.0,6.0,3.0,4.0,Murray A.,4th Round,Grand Slam,Hard,Australian Open,2.0,6.0,1.0,6.0,6.0,Verdasco F.
9.0,1.05,26/01/09,3.0,2.0,4.0,,,Gonzalez F.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Nadal R.
2.62,1.44,26/01/09,4.0,4.0,6.0,,,Blake J.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,,,Tsonga J.W.
1.36,3.2,27/01/09,7.0,4.0,2.0,1.0,,Djokovic N.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,2.0,,Roddick A.
5.0,1.16,27/01/09,3.0,0.0,0.0,,,Del Potro J.M.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Federer R.
1.5,2.62,28/01/09,6.0,6.0,3.0,2.0,,Tsonga J.W.,Quarterfinals,Grand Slam,Hard,Australian Open,7.0,3.0,6.0,6.0,,Verdasco F.
8.0,1.07,28/01/09,2.0,5.0,5.0,,,Simon G.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,7.0,7.0,,,Nadal R.
6.5,1.11,29/01/09,2.0,5.0,5.0,,,Roddick A.,Semifinals,Grand Slam,Hard,Australian Open,6.0,7.0,7.0,,,Federer R.
6.0,1.12,30/01/09,7.0,4.0,6.0,7.0,4.0,Verdasco F.,Semifinals,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,6.0,6.0,Nadal R.
1.61,2.25,01/02/09,5.0,6.0,6.0,6.0,2.0,Federer R.,The Final,Grand Slam,Hard,Australian Open,7.0,3.0,7.0,3.0,6.0,Nadal R.
1.36,3.0,18/01/10,6.0,6.0,4.0,6.0,4.0,Stepanek R.,1st Round,Grand Slam,Hard,Australian Open,2.0,7.0,6.0,3.0,6.0,Karlovic I.
15.0,1.01,18/01/10,1.0,1.0,2.0,,,Anderson K.,1st Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Murray A.
2.75,1.4,19/01/10,3.0,3.0,6.0,7.0,4.0,Seppi A.,1st Round,Grand Slam,Hard,Australian Open,6.0,6.0,3.0,5.0,6.0,Isner J.
3.25,1.33,19/01/10,5.0,5.0,2.0,,,Clement A.,1st Round,Grand Slam,Hard,Australian Open,7.0,7.0,6.0,,,Blake J.
1.66,2.1,19/01/10,7.0,6.0,6.0,6.0,4.0,Gasquet R.,1st Round,Grand Slam,Hard,Australian Open,6.0,4.0,7.0,7.0,6.0,Youzhny M.
2.75,1.4,20/01/10,3.0,6.0,3.0,2.0,,Schuettler R.,2nd Round,Grand Slam,Hard,Australian Open,6.0,2.0,6.0,6.0,,Lopez F.
4.33,1.2,20/01/10,4.0,7.0,7.0,3.0,6.0,Blake J.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,5.0,6.0,7.0,Del Potro J.M.
2.25,1.57,20/01/10,6.0,1.0,3.0,3.0,,Benneteau J.,2nd Round,Grand Slam,Hard,Australian Open,2.0,6.0,6.0,6.0,,Karlovic I.
2.0,1.72,21/01/10,6.0,6.0,6.0,3.0,1.0,Ferrer D.,2nd Round,Grand Slam,Hard,Australian Open,4.0,3.0,7.0,6.0,6.0,Baghdatis M.
2.2,1.61,21/01/10,6.0,4.0,3.0,6.0,3.0,Tipsarevic J.,2nd Round,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,1.0,6.0,Haas T.
7.0,1.08,22/01/10,7.0,4.0,4.0,6.0,,Lopez F.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,7.0,,Roddick A.
1.44,2.62,22/01/10,1.0,6.0,6.0,6.0,,Monfils G.,3rd Round,Grand Slam,Hard,Australian Open,6.0,4.0,7.0,7.0,,Isner J.
2.1,1.66,22/01/10,6.0,4.0,3.0,3.0,,Wawrinka S.,3rd Round,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,6.0,,Cilic M.
10.0,1.04,22/01/10,4.0,2.0,6.0,5.0,,Kohlschreiber P.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,2.0,7.0,,Nadal R.
1.9,1.8,22/01/10,3.0,6.0,3.0,6.0,,Ljubicic I.,3rd Round,Grand Slam,Hard,Australian Open,6.0,3.0,6.0,7.0,,Karlovic I.
9.0,1.05,23/01/10,0.0,3.0,4.0,,,Monaco J.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Davydenko N.
3.4,1.3,23/01/10,4.0,6.0,1.0,5.0,,Haas T.,3rd Round,Grand Slam,Hard,Australian Open,6.0,3.0,6.0,7.0,,Tsonga J.W.
1.72,2.0,23/01/10,0.0,2.0,,,,Baghdatis M.,3rd Round,Grand Slam,Hard,Australian Open,6.0,4.0,,,,Hewitt L.
7.5,1.07,24/01/10,6.0,3.0,2.0,,,Isner J.,4th Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Murray A.
6.5,1.1,24/01/10,4.0,6.0,4.0,4.0,,Karlovic I.,4th Round,Grand Slam,Hard,Australian Open,6.0,4.0,6.0,6.0,,Nadal R.
1.5,2.5,24/01/10,7.0,4.0,5.0,7.0,3.0,Del Potro J.M.,4th Round,Grand Slam,Hard,Australian Open,5.0,6.0,7.0,5.0,6.0,Cilic M.
3.75,1.25,24/01/10,3.0,6.0,6.0,5.0,2.0,Gonzalez F.,4th Round,Grand Slam,Hard,Australian Open,6.0,3.0,4.0,7.0,6.0,Roddick A.
3.4,1.3,25/01/10,2.0,5.0,6.0,7.0,3.0,Verdasco F.,4th Round,Grand Slam,Hard,Australian Open,6.0,7.0,4.0,6.0,6.0,Davydenko N.
6.0,1.11,25/01/10,3.0,4.0,6.0,7.0,6.0,Almagro N.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,4.0,6.0,7.0,Tsonga J.W.
7.5,1.07,25/01/10,2.0,3.0,4.0,,,Hewitt L.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Federer R.
1.57,2.37,26/01/10,6.0,3.0,6.0,6.0,3.0,Roddick A.,Quarterfinals,Grand Slam,Hard,Australian Open,7.0,6.0,3.0,2.0,6.0,Cilic M.
2.0,1.8,26/01/10,3.0,6.0,0.0,,,Nadal R.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,7.0,3.0,,,Murray A.
3.4,1.33,27/01/10,6.0,3.0,0.0,5.0,,Davydenko N.,Quarterfinals,Grand Slam,Hard,Australian Open,2.0,6.0,6.0,7.0,,Federer R.
1.4,3.0,27/01/10,6.0,7.0,6.0,3.0,1.0,Djokovic N.,Quarterfinals,Grand Slam,Hard,Australian Open,7.0,6.0,1.0,6.0,6.0,Tsonga J.W.
4.5,1.2,28/01/10,6.0,4.0,4.0,2.0,,Cilic M.,Semifinals,Grand Slam,Hard,Australian Open,3.0,6.0,6.0,6.0,,Murray A.
6.0,1.12,29/01/10,2.0,3.0,2.0,,,Tsonga J.W.,Semifinals,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Federer R.
2.5,1.53,31/01/10,3.0,4.0,6.0,,,Murray A.,The Final,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,,,Federer R.
2.62,1.44,17/01/11,1.0,4.0,7.0,4.0,,Fognini F.,1st Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,6.0,,Nishikori K.
6.0,1.11,17/01/11,1.0,3.0,2.0,,,Schuettler R.,1st Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Verdasco F.
5.5,1.12,18/01/11,4.0,3.0,6.0,2.0,,Nieminen J.,1st Round,Grand Slam,Hard,Australian Open,6.0,6.0,1.0,6.0,,Ferrer D.
2.5,1.5,18/01/11,6.0,6.0,5.0,3.0,2.0,Clement A.,1st Round,Grand Slam,Hard,Australian Open,3.0,2.0,7.0,6.0,6.0,Seppi A.
2.1,1.66,18/01/11,6.0,4.0,6.0,6.0,7.0,Hewitt L.,1st Round,Grand Slam,Hard,Australian Open,3.0,6.0,3.0,7.0,9.0,Nalbandian D.
4.0,1.22,19/01/11,6.0,2.0,3.0,4.0,,Kohlschreiber P.,2nd Round,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,6.0,,Berdych T.
1.9,1.8,19/01/11,6.0,3.0,3.0,3.0,,Fish M.,2nd Round,Grand Slam,Hard,Australian Open,1.0,6.0,6.0,6.0,,Robredo T.
2.62,1.44,19/01/11,6.0,6.0,4.0,6.0,0.0,Tipsarevic J.,2nd Round,Grand Slam,Hard,Australian Open,2.0,4.0,6.0,7.0,6.0,Verdasco F.
10.0,1.04,19/01/11,2.0,3.0,6.0,6.0,3.0,Simon G.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,4.0,4.0,6.0,Federer R.
4.5,1.16,20/01/11,3.0,6.0,6.0,,,Seppi A.,2nd Round,Grand Slam,Hard,Australian Open,6.0,7.0,7.0,,,Tsonga J.W.
1.61,2.2,20/01/11,6.0,4.0,2.0,1.0,,Stepanek R.,2nd Round,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,6.0,,Isner J.
1.66,2.25,20/01/11,1.0,3.0,6.0,3.0,,Del Potro J.M.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,4.0,6.0,,Baghdatis M.
1.83,1.83,21/01/11,4.0,6.0,3.0,,,Ljubicic I.,3rd Round,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,,,Almagro N.
2.87,1.38,21/01/11,2.0,6.0,2.0,,,Gasquet R.,3rd Round,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,,,Berdych T.
2.25,1.57,21/01/11,6.0,2.0,3.0,,,Monfils G.,3rd Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Wawrinka S.
2.75,1.4,21/01/11,2.0,4.0,3.0,,,Nishikori K.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Verdasco F.
1.28,3.5,22/01/11,4.0,5.0,6.0,4.0,,Youzhny M.,3rd Round,Grand Slam,Hard,Australian Open,6.0,7.0,4.0,6.0,,Raonic M.
2.37,1.53,22/01/11,6.0,2.0,7.0,6.0,7.0,Isner J.,3rd Round,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,7.0,9.0,Cilic M.
2.0,1.72,22/01/11,7.0,2.0,1.0,3.0,,Baghdatis M.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,4.0,,Melzer J.
8.0,1.06,23/01/11,3.0,4.0,0.0,,,Almagro N.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Djokovic N.
15.0,1.01,23/01/11,3.0,6.0,3.0,2.0,,Robredo T.,4th Round,Grand Slam,Hard,Australian Open,6.0,3.0,6.0,6.0,,Federer R.
2.5,1.5,23/01/11,4.0,2.0,3.0,,,Verdasco F.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Berdych T.
2.0,1.72,23/01/11,3.0,4.0,4.0,,,Roddick A.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Wawrinka S.
7.0,1.08,24/01/11,3.0,1.0,1.0,,,Melzer J.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Murray A.
4.33,1.2,24/01/11,6.0,2.0,3.0,4.0,,Raonic M.,4th Round,Grand Slam,Hard,Australian Open,4.0,6.0,6.0,6.0,,Ferrer D.
7.5,1.07,24/01/11,2.0,4.0,3.0,,,Cilic M.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Nadal R.
4.0,1.25,25/01/11,1.0,3.0,3.0,,,Wawrinka S.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Federer R.
3.75,1.28,25/01/11,1.0,6.0,1.0,,,Berdych T.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,,,Djokovic N.
1.08,7.5,26/01/11,4.0,2.0,3.0,,,Nadal R.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Ferrer D.
1.4,2.87,27/01/11,6.0,5.0,4.0,,,Federer R.,Semifinals,Grand Slam,Hard,Australian Open,7.0,7.0,6.0,,,Djokovic N.
4.33,1.25,28/01/11,6.0,6.0,1.0,6.0,,Ferrer D.,Semifinals,Grand Slam,Hard,Australian Open,4.0,7.0,6.0,7.0,,Murray A.
2.4,1.61,30/01/11,4.0,2.0,3.0,,,Murray A.,The Final,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Djokovic N.
1.44,2.62,16/01/12,6.0,5.0,3.0,,,Melzer J.,1st Round,Grand Slam,Hard,Australian Open,7.0,7.0,6.0,,,Karlovic I.
2.62,1.44,16/01/12,5.0,6.0,3.0,7.0,0.0,Monaco J.,1st Round,Grand Slam,Hard,Australian Open,7.0,4.0,6.0,6.0,6.0,Kohlschreiber P.
2.25,1.57,16/01/12,4.0,2.0,,,,Nieminen J.,1st Round,Grand Slam,Hard,Australian Open,6.0,4.0,,,,Nalbandian D.
3.5,1.28,17/01/12,3.0,6.0,3.0,1.0,,Seppi A.,1st Round,Grand Slam,Hard,Australian Open,6.0,3.0,6.0,6.0,,Gasquet R.
19.0,1.02,18/01/12,4.0,3.0,4.0,,,Haas T.,2nd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Nadal R.
1.8,1.9,18/01/12,6.0,3.0,6.0,6.0,8.0,Nalbandian D.,2nd Round,Grand Slam,Hard,Australian Open,4.0,6.0,2.0,7.0,10.0,Isner J.
1.66,2.1,18/01/12,6.0,4.0,7.0,1.0,,Baghdatis M.,2nd Round,Grand Slam,Hard,Australian Open,7.0,6.0,5.0,6.0,,Wawrinka S.
1.61,2.2,19/01/12,5.0,6.0,6.0,6.0,2.0,Simon G.,2nd Round,Grand Slam,Hard,Australian Open,7.0,7.0,1.0,3.0,6.0,Benneteau J.
1.25,3.75,19/01/12,6.0,3.0,4.0,,,Roddick A.,2nd Round,Grand Slam,Hard,Australian Open,3.0,6.0,6.0,,,Hewitt L.
17.0,1.02,20/01/12,6.0,5.0,3.0,,,Karlovic I.,3rd Round,Grand Slam,Hard,Australian Open,7.0,7.0,6.0,,,Federer R.
5.0,1.16,20/01/12,6.0,6.0,1.0,,,Anderson K.,3rd Round,Grand Slam,Hard,Australian Open,7.0,7.0,6.0,,,Berdych T.
1.61,2.2,20/01/12,3.0,7.0,4.0,7.0,1.0,Isner J.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,6.0,6.0,Lopez F.
1.33,3.25,20/01/12,6.0,2.0,4.0,,,Wawrinka S.,3rd Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Almagro N.
10.0,1.06,21/01/12,5.0,2.0,1.0,,,Chela J.I.,3rd Round,Grand Slam,Hard,Australian Open,7.0,6.0,6.0,,,Ferrer D.
1.9,1.9,21/01/12,3.0,3.0,1.0,,,Tipsarevic J.,3rd Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Gasquet R.
2.0,1.8,21/01/12,6.0,6.0,6.0,3.0,,Benneteau J.,3rd Round,Grand Slam,Hard,Australian Open,4.0,7.0,7.0,6.0,,Nishikori K.
1.33,3.25,21/01/12,6.0,3.0,6.0,3.0,,Raonic M.,3rd Round,Grand Slam,Hard,Australian Open,4.0,6.0,7.0,6.0,,Hewitt L.
11.0,1.05,22/01/12,4.0,4.0,2.0,,,Lopez F.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Nadal R.
4.33,1.22,22/01/12,6.0,6.0,6.0,6.0,,Almagro N.,4th Round,Grand Slam,Hard,Australian Open,4.0,7.0,7.0,7.0,,Berdych T.
4.5,1.18,22/01/12,4.0,2.0,1.0,,,Kohlschreiber P.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Del Potro J.M.
1.16,5.0,23/01/12,6.0,2.0,1.0,6.0,3.0,Tsonga J.W.,4th Round,Grand Slam,Hard,Australian Open,2.0,6.0,6.0,3.0,6.0,Nishikori K.
2.75,1.44,23/01/12,4.0,4.0,1.0,,,Gasquet R.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Ferrer D.
21.0,1.01,23/01/12,1.0,3.0,6.0,3.0,,Hewitt L.,4th Round,Grand Slam,Hard,Australian Open,6.0,6.0,4.0,6.0,,Djokovic N.
3.9,1.28,24/01/12,4.0,3.0,2.0,,,Del Potro J.M.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Federer R.
4.6,1.22,24/01/12,7.0,6.0,4.0,3.0,,Berdych T.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,6.0,,Nadal R.
10.0,1.07,25/01/12,3.0,3.0,1.0,,,Nishikori K.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,6.0,6.0,,,Murray A.
8.0,1.1,25/01/12,4.0,6.0,1.0,,,Ferrer D.,Quarterfinals,Grand Slam,Hard,Australian Open,6.0,7.0,6.0,,,Djokovic N.
1.57,2.5,26/01/12,7.0,2.0,6.0,4.0,,Federer R.,Semifinals,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,6.0,,Nadal R.
3.3,1.36,27/01/12,3.0,6.0,7.0,1.0,5.0,Murray A.,Semifinals,Grand Slam,Hard,Australian Open,6.0,3.0,6.0,6.0,7.0,Djokovic N.
2.3,1.66,29/01/12,7.0,4.0,2.0,7.0,5.0,Nadal R.,The Final,Grand Slam,Hard,Australian Open,5.0,6.0,6.0,6.0,7.0,Djokovic N.
29.0,1.002,14/01/13,2.0,4.0,5.0,,,Mathieu P.H.,1st Round,Grand Slam,Hard,Australian Open,6.0,6.0,7.0,,,Djokovic N.
2.2,1.61,14/01/13,6.0,5.0,3.0,,,Hewitt L.,1st Round,Grand Slam,Hard,Australian Open,7.0,7.0,6.0,,,Tipsarevic J.
